timestamp,agent.name,rule.description,rule.level,rule.id
"May 24, 2025 @ 00:05:28.363","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft OneDrive Configuration Application","5","61603"
"May 24, 2025 @ 00:05:28.362","DESKTOP-O7P9I53","Scripting file created under Windows Temp or User folder","6","92200"
"May 24, 2025 @ 00:05:27.301","DESKTOP-O7P9I53","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 24, 2025 @ 00:05:23.987","DESKTOP-O7P9I53","Powershell process created an executable file in Windows root folder","9","92205"
"May 24, 2025 @ 00:05:22.737","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows PowerShell","5","61603"
"May 24, 2025 @ 00:05:21.988","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:21.924","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:21.898","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 00:05:21.787","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 00:05:21.189","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 00:05:21.081","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 00:05:21.048","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 00:05:20.891","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 00:05:20.860","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 00:05:20.829","DESKTOP-O7P9I53","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 00:05:20.799","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:20.770","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:19.948","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:19.907","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:19.907","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:19.628","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:18.549","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:18.283","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:18.253","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:05:18.226","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:18.188","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:05:17.269","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:05:17.112","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:16.032","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:14.675","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"May 24, 2025 @ 00:05:13.147","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation UsoClient","5","61603"
"May 24, 2025 @ 00:05:11.519","DESKTOP-O7P9I53","Scripting file created under Windows Temp or User folder","6","92200"
"May 24, 2025 @ 00:05:09.552","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"May 24, 2025 @ 00:05:08.850","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Update","5","61603"
"May 24, 2025 @ 00:05:08.850","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:05:08.846","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"May 24, 2025 @ 00:05:08.754","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 52.123.129.14:443 by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe","5","61605"
"May 24, 2025 @ 00:05:08.752","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Game Bar Full Trust COM Server","5","61603"
"May 24, 2025 @ 00:05:08.724","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\onedrivesetup.ex|84f97db6939020e8\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:05:08.724","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\onedrivesetup.ex|84f97db6939020e8\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:05:08.689","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\onedrivesetup.ex|84f97db6939020e8\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:05:08.689","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{72db9cdf-78e3-b78c-b090-9996f761a903}\\Root\\InventoryApplicationFile\\onedrivesetup.ex|84f97db6939020e8\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:05:08.659","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"May 24, 2025 @ 00:05:08.658","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft OneDrive (64 bit) Setup","5","61603"
"May 24, 2025 @ 00:05:08.627","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\AppCompatFlags\\Compatibility Assistant\\Store\\C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\Update\\OneDriveSetup.exe by C:\\Windows\\system32\\svchost.exe","5","61615"
"May 24, 2025 @ 00:05:08.598","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft OneDrive (64 bit) Setup","5","61603"
"May 24, 2025 @ 00:05:08.597","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation PWA Identity Proxy Host","5","61603"
"May 24, 2025 @ 00:05:08.565","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation PWA Identity Proxy Host","5","61603"
"May 24, 2025 @ 00:05:08.563","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Feedback SIUF Deployment Manager Client","5","61603"
"May 24, 2025 @ 00:05:08.539","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:05:08.538","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:05:08.506","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:05:08.480","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"May 24, 2025 @ 00:05:08.439","DESKTOP-O7P9I53","Executable file dropped in folder commonly used by malware","15","92213"
"May 24, 2025 @ 00:04:39.697","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Malware Protection Command Line Utility","5","61603"
"May 24, 2025 @ 00:04:39.549","DESKTOP-O7P9I53","Discovery activity executed","3","92031"
"May 24, 2025 @ 00:04:39.518","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Wbem\\PROVIDERS\\Performance\\Performance Refresh by \\\\?\\C:\\Windows\\system32\\wbem\\WMIADAP.EXE","5","61615"
"May 24, 2025 @ 00:04:39.489","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation WMI Reverse Performance Adapter Maintenance Utility","5","61603"
"May 24, 2025 @ 00:04:39.459","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\grvopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.459","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\grvopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.417","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 27.116.54.210:443 by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61605"
"May 24, 2025 @ 00:04:39.417","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"May 24, 2025 @ 00:04:39.380","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"May 24, 2025 @ 00:04:39.378","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 52.123.128.14:443 by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61605"
"May 24, 2025 @ 00:04:39.348","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"May 24, 2025 @ 00:04:39.348","DESKTOP-O7P9I53","Sysmon - Event 3: Network connection to 52.231.186.36:443 by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61605"
"May 24, 2025 @ 00:04:39.321","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\grvopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.319","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\grvopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.288","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft OneDriveFile Co-Authoring Executable","5","61603"
"May 24, 2025 @ 00:04:39.284","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"May 24, 2025 @ 00:04:39.254","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation ","5","61603"
"May 24, 2025 @ 00:04:39.253","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\grvopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.226","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\grvopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.208","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\odopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.178","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\odopen\\shell\\open\\command\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.159","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{4410DC33-BC7C-496B-AA84-4AEA3EEE75F7}\\InProcServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.143","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{4410DC33-BC7C-496B-AA84-4AEA3EEE75F7}\\InProcServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.133","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\lnkfile\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.114","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\lnkfile\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.097","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\IE.AssocFile.URL\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.096","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\IE.AssocFile.URL\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.065","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\Directory\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.049","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\Directory\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.037","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\Directory\\Background\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.020","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\Directory\\Background\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:39.004","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\*\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.987","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\*\\shellex\\ContextMenuHandlers\\ FileSyncEx\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.976","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{CB3D0F55-BC2C-4C1A-85ED-23ED75B5106B}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.959","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{CB3D0F55-BC2C-4C1A-85ED-23ED75B5106B}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.941","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{20894375-46AE-46E2-BAFD-CB38975CDCE6}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.928","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{20894375-46AE-46E2-BAFD-CB38975CDCE6}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.913","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{1BF42E4C-4AF4-4CFD-A1A0-CF2960B8F63E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.893","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{1BF42E4C-4AF4-4CFD-A1A0-CF2960B8F63E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.879","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{82CA8DE3-01AD-4CEA-9D75-BE4C51810A9E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.847","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{82CA8DE3-01AD-4CEA-9D75-BE4C51810A9E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.834","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{7AFDFDDB-F914-11E4-8377-6C3BE50D980C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.802","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{7AFDFDDB-F914-11E4-8377-6C3BE50D980C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.787","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{C5FF006E-2AE9-408C-B85B-2DFDD5449D9C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.770","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{C5FF006E-2AE9-408C-B85B-2DFDD5449D9C}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.756","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{9AA2F32D-362A-42D9-9328-24A483E2CCC3}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.738","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{9AA2F32D-362A-42D9-9328-24A483E2CCC3}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.723","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{F241C880-6982-4CE5-8CF7-7085BA96DA5A}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.709","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{F241C880-6982-4CE5-8CF7-7085BA96DA5A}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.691","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{A0396A93-DC06-4AEF-BEE9-95FFCCAEF20E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.675","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{A0396A93-DC06-4AEF-BEE9-95FFCCAEF20E}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.662","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{A78ED123-AB77-406B-9962-2A5D9D2F7F30}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.656","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{A78ED123-AB77-406B-9962-2A5D9D2F7F30}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.629","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{5AB7172C-9C11-405C-8DD5-AF20F3606282}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.615","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{5AB7172C-9C11-405C-8DD5-AF20F3606282}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.598","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\WOW6432Node\\CLSID\\{BBACC218-34EA-4666-9D7A-C78F2274A524}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.583","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\S-1-5-21-442569660-4060779802-1076883227-1001_Classes\\CLSID\\{BBACC218-34EA-4666-9D7A-C78F2274A524}\\InprocServer32\\(Default) by C:\\Users\\admin\\AppData\\Local\\Microsoft\\OneDrive\\OneDrive.exe","5","61615"
"May 24, 2025 @ 00:04:38.568","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation ","5","61603"
"May 24, 2025 @ 00:04:38.556","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation ","5","61603"
"May 24, 2025 @ 00:04:38.542","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation ","5","61603"
"May 24, 2025 @ 00:04:38.525","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:04:38.491","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Activation Client","5","61603"
"May 24, 2025 @ 00:04:38.461","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:04:38.429","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:04:38.417","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:04:38.405","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:04:38.391","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge","5","61603"
"May 24, 2025 @ 00:04:38.371","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft OneDrive","5","61603"
"May 24, 2025 @ 00:04:38.349","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows logon reminder","5","61603"
